B,R,c,method,risk
10,4,1,COKE,0.215965682
10,4,1,SR,0.532855938
10,4,1,DR,0.665437456
10,4,1,ACW,1.786872373
10,4,1,COKE,0.218022432
10,4,1,SR,0.469787509
10,4,1,DR,0.26510215
10,4,1,ACW,0.458986963
10,4,1,COKE,0.26205675
10,4,1,SR,0.65561478
10,4,1,DR,0.428005219
10,4,1,ACW,0.43662038
10,4,1,COKE,0.273929541
10,4,1,SR,0.812253036
10,4,1,DR,0.653076106
10,4,1,ACW,0.728611523
10,4,1,COKE,0.366277514
10,4,1,SR,0.667509531
10,4,1,DR,0.259262794
10,4,1,ACW,0.465298389
10,4,1,COKE,0.418346823
10,4,1,SR,0.544263815
10,4,1,DR,0.608299655
10,4,1,ACW,3.757483957
10,4,1,COKE,0.233287731
10,4,1,SR,0.397180774
10,4,1,DR,0.407472576
10,4,1,ACW,8.107554605
10,4,1,COKE,0.212828273
10,4,1,SR,0.987804483
10,4,1,DR,0.586304449
10,4,1,ACW,0.247900679
10,4,1,COKE,0.301805371
10,4,1,SR,0.637266541
10,4,1,DR,0.279374324
10,4,1,ACW,10.99312258
10,4,1,COKE,0.331803917
10,4,1,SR,0.50946613
10,4,1,DR,0.264672686
10,4,1,ACW,53.25681101
10,4,1,COKE,0.267109441
10,4,1,SR,0.718918639
10,4,1,DR,0.346132075
10,4,1,ACW,2.517391511
10,4,1,COKE,0.420944332
10,4,1,SR,0.636943489
10,4,1,DR,0.400359649
10,4,1,ACW,21.25936271
10,4,1,COKE,0.204007773
10,4,1,SR,0.664382843
10,4,1,DR,0.342612249
10,4,1,ACW,0.320181212
10,4,1,COKE,0.328749106
10,4,1,SR,0.501157777
10,4,1,DR,0.233721644
10,4,1,ACW,0.471749823
10,4,1,COKE,0.307026873
10,4,1,SR,0.75550184
10,4,1,DR,0.362171377
10,4,1,ACW,8.326658798
10,4,1,COKE,0.452991466
10,4,1,SR,0.635611412
10,4,1,DR,0.656931609
10,4,1,ACW,18.49729075
10,4,1,COKE,0.22783902
10,4,1,SR,0.579800803
10,4,1,DR,0.255800706
10,4,1,ACW,1.473446254
10,4,1,COKE,0.320091827
10,4,1,SR,0.631977493
10,4,1,DR,0.459466123
10,4,1,ACW,0.463223964
10,4,1,COKE,0.292455178
10,4,1,SR,0.733854638
10,4,1,DR,0.213084877
10,4,1,ACW,1.034185127
10,4,1,COKE,0.409419635
10,4,1,SR,0.54427494
10,4,1,DR,0.327845225
10,4,1,ACW,0.224350799
10,4,1,COKE,0.348986313
10,4,1,SR,0.574349654
10,4,1,DR,0.412023013
10,4,1,ACW,3.966358694
10,4,1,COKE,0.267192842
10,4,1,SR,0.832145339
10,4,1,DR,0.600718092
10,4,1,ACW,0.462783725
10,4,1,COKE,0.226543231
10,4,1,SR,0.499628052
10,4,1,DR,0.542341929
10,4,1,ACW,0.267191352
10,4,1,COKE,0.211717367
10,4,1,SR,0.823466109
10,4,1,DR,0.245023773
10,4,1,ACW,1.816632525
10,4,1,COKE,0.488921746
10,4,1,SR,0.677862051
10,4,1,DR,0.476205577
10,4,1,ACW,0.670519927
10,4,1,COKE,0.408600153
10,4,1,SR,0.56664799
10,4,1,DR,0.324431095
10,4,1,ACW,0.494333944
10,4,1,COKE,0.254624102
10,4,1,SR,0.979610073
10,4,1,DR,0.323619076
10,4,1,ACW,0.535738106
10,4,1,COKE,0.354332072
10,4,1,SR,0.566712759
10,4,1,DR,0.573020774
10,4,1,ACW,0.604649645
10,4,1,COKE,0.251066856
10,4,1,SR,0.61911141
10,4,1,DR,0.515458962
10,4,1,ACW,0.239373062
10,4,1,COKE,0.339711445
10,4,1,SR,0.740320821
10,4,1,DR,0.461969699
10,4,1,ACW,4.376577284
10,4,1,COKE,0.361509154
10,4,1,SR,0.621915055
10,4,1,DR,0.254913431
10,4,1,ACW,0.610402913
10,4,1,COKE,0.340344832
10,4,1,SR,0.448176003
10,4,1,DR,0.568147475
10,4,1,ACW,0.239724792
10,4,1,COKE,0.176891541
10,4,1,SR,0.374112393
10,4,1,DR,0.635469185
10,4,1,ACW,3.299141118
10,4,1,COKE,0.259319153
10,4,1,SR,0.716729831
10,4,1,DR,0.203574061
10,4,1,ACW,3.521314632
10,4,1,COKE,0.426231843
10,4,1,SR,0.466399992
10,4,1,DR,0.543025695
10,4,1,ACW,0.674351855
10,4,1,COKE,0.216226779
10,4,1,SR,0.791716061
10,4,1,DR,0.280737656
10,4,1,ACW,1.052906397
10,4,1,COKE,0.35711328
10,4,1,SR,0.81413732
10,4,1,DR,0.4486131
10,4,1,ACW,0.286467088
10,4,1,COKE,0.353625045
10,4,1,SR,0.6034737
10,4,1,DR,0.357847853
10,4,1,ACW,0.482956633
10,4,1,COKE,0.317766535
10,4,1,SR,0.82854222
10,4,1,DR,0.578644106
10,4,1,ACW,0.610544937
10,4,1,COKE,0.560193755
10,4,1,SR,0.443742516
10,4,1,DR,0.331496493
10,4,1,ACW,1.635494124
10,4,1,COKE,0.310886681
10,4,1,SR,0.782476918
10,4,1,DR,0.391700512
10,4,1,ACW,8.798684937
10,4,1,COKE,0.319362744
10,4,1,SR,0.722686921
10,4,1,DR,0.369247156
10,4,1,ACW,2.81679798
10,4,1,COKE,0.522006932
10,4,1,SR,0.779814816
10,4,1,DR,0.362108063
10,4,1,ACW,2.114051377
10,4,1,COKE,0.405556819
10,4,1,SR,0.509165659
10,4,1,DR,0.372340041
10,4,1,ACW,0.490131164
10,4,1,COKE,0.290113549
10,4,1,SR,0.921917946
10,4,1,DR,0.265175245
10,4,1,ACW,1.291872733
10,4,1,COKE,0.49210061
10,4,1,SR,0.848049394
10,4,1,DR,0.32321929
10,4,1,ACW,1.07565139
10,4,1,COKE,0.442102784
10,4,1,SR,0.760991644
10,4,1,DR,0.20488171
10,4,1,ACW,0.858596528
10,4,1,COKE,0.346800778
10,4,1,SR,0.514888351
10,4,1,DR,0.341690719
10,4,1,ACW,0.370993629
10,4,1,COKE,0.347390838
10,4,1,SR,0.47263122
10,4,1,DR,0.285800406
10,4,1,ACW,3.145348259
10,4,1,COKE,0.300436508
10,4,1,SR,0.882521547
10,4,1,DR,0.819068139
10,4,1,ACW,3.850832321
10,4,1,COKE,0.323138575
10,4,1,SR,0.621999408
10,4,1,DR,0.427185713
10,4,1,ACW,1.153626805
10,4,1,COKE,0.396034272
10,4,1,SR,0.627285452
10,4,1,DR,0.403104954
10,4,1,ACW,0.526969828
10,4,1,COKE,0.380101064
10,4,1,SR,0.860497415
10,4,1,DR,0.569176065
10,4,1,ACW,3.694647875
10,4,1,COKE,0.398494921
10,4,1,SR,0.818987841
10,4,1,DR,0.429586004
10,4,1,ACW,0.469033513
10,4,1,COKE,0.299977405
10,4,1,SR,0.858214565
10,4,1,DR,0.258479229
10,4,1,ACW,1.273524157
10,4,1,COKE,0.62178758
10,4,1,SR,0.587810515
10,4,1,DR,0.285766187
10,4,1,ACW,0.464553103
10,4,1,COKE,0.35085207
10,4,1,SR,0.732928139
10,4,1,DR,0.569780458
10,4,1,ACW,0.341374031
10,4,1,COKE,0.31627438
10,4,1,SR,0.575593473
10,4,1,DR,0.383560661
10,4,1,ACW,0.480628164
10,4,1,COKE,0.315244046
10,4,1,SR,0.43867444
10,4,1,DR,0.879392667
10,4,1,ACW,0.552026115
10,4,1,COKE,0.162966887
10,4,1,SR,0.809429083
10,4,1,DR,0.405388662
10,4,1,ACW,0.21983141
10,4,1,COKE,0.330603995
10,4,1,SR,0.580136313
10,4,1,DR,0.3707566
10,4,1,ACW,0.273373105
10,4,1,COKE,0.303121183
10,4,1,SR,0.914188725
10,4,1,DR,0.24467036
10,4,1,ACW,1.300070113
10,4,1,COKE,0.381021624
10,4,1,SR,0.454643814
10,4,1,DR,0.552875095
10,4,1,ACW,0.573357546
10,4,1,COKE,0.175126407
10,4,1,SR,0.679196153
10,4,1,DR,0.352913777
10,4,1,ACW,0.490197778
10,4,1,COKE,0.379274466
10,4,1,SR,0.857248195
10,4,1,DR,0.156757324
10,4,1,ACW,3.091037255
10,4,1,COKE,0.572553209
10,4,1,SR,0.946727362
10,4,1,DR,0.517339704
10,4,1,ACW,0.500082887
10,4,1,COKE,0.27575578
10,4,1,SR,0.504796598
10,4,1,DR,0.457636876
10,4,1,ACW,2.429980651
10,4,1,COKE,0.326706007
10,4,1,SR,0.493660577
10,4,1,DR,0.203333678
10,4,1,ACW,0.332412533
10,4,1,COKE,0.377125101
10,4,1,SR,0.638206363
10,4,1,DR,0.517513404
10,4,1,ACW,1.363049787
10,4,1,COKE,0.44164167
10,4,1,SR,0.654085867
10,4,1,DR,0.371950808
10,4,1,ACW,0.308386906
10,4,1,COKE,0.36214669
10,4,1,SR,0.605687619
10,4,1,DR,0.437296784
10,4,1,ACW,1.299639729
10,4,1,COKE,0.269808504
10,4,1,SR,0.648582983
10,4,1,DR,0.299372784
10,4,1,ACW,2.92078599
10,4,1,COKE,0.451916629
10,4,1,SR,0.69236333
10,4,1,DR,0.418291632
10,4,1,ACW,0.916978581
10,4,1,COKE,0.37183102
10,4,1,SR,0.542984584
10,4,1,DR,0.314995937
10,4,1,ACW,0.208874865
10,4,1,COKE,0.370166721
10,4,1,SR,0.874664311
10,4,1,DR,0.418594257
10,4,1,ACW,0.461402159
10,4,1,COKE,0.374133309
10,5,1,SR,0.922430447
10,5,1,DR,0.510680592
10,5,1,ACW,22.94957446
10,5,1,COKE,0.348867861
10,5,1,SR,0.85187981
10,5,1,DR,0.408368325
10,5,1,ACW,0.881732562
10,5,1,COKE,0.404313017
10,5,1,SR,0.605889224
10,5,1,DR,0.471391974
10,5,1,ACW,0.950053975
10,5,1,COKE,0.497516394
10,5,1,SR,0.812044891
10,5,1,DR,0.327247248
10,5,1,ACW,1.036869177
10,5,1,COKE,0.506963605
10,5,1,SR,0.800958508
10,5,1,DR,0.867832343
10,5,1,ACW,0.56885412
10,5,1,COKE,0.40042655
10,5,1,SR,0.514872715
10,5,1,DR,0.395570506
10,5,1,ACW,0.490237871
10,5,1,COKE,0.284115017
10,5,1,SR,0.835180895
10,5,1,DR,0.229786885
10,5,1,ACW,4.27491268
10,5,1,COKE,0.441808255
10,5,1,SR,0.650788914
10,5,1,DR,0.49180411
10,5,1,ACW,0.494622937
10,5,1,COKE,0.430686966
10,5,1,SR,0.618907785
10,5,1,DR,0.533546321
10,5,1,ACW,7.518964531
10,5,1,COKE,0.308728891
10,5,1,SR,0.701398649
10,5,1,DR,0.327932935
10,5,1,ACW,0.706078925
10,5,1,COKE,0.44944828
10,5,1,SR,0.765096024
10,5,1,DR,0.484332268
10,5,1,ACW,0.716005933
10,5,1,COKE,0.423795782
10,5,1,SR,0.673370818
10,5,1,DR,0.323018576
10,5,1,ACW,1.551473863
10,5,1,COKE,0.372011235
10,5,1,SR,0.988285948
10,5,1,DR,0.631829097
10,5,1,ACW,0.7138577
10,5,1,COKE,0.348284176
10,5,1,SR,0.758560333
10,5,1,DR,0.265861977
10,5,1,ACW,0.194817283
10,5,1,COKE,0.485937593
10,5,1,SR,0.58168714
10,5,1,DR,0.264464383
10,5,1,ACW,1.469933019
10,5,1,COKE,0.42896352
10,5,1,SR,0.658228609
10,5,1,DR,0.454670474
10,5,1,ACW,0.412855473
10,5,1,COKE,0.374675927
10,5,1,SR,0.677200799
10,5,1,DR,0.53720826
10,5,1,ACW,0.905032666
10,5,1,COKE,0.402253328
10,5,1,SR,0.619853758
10,5,1,DR,0.493224433
10,5,1,ACW,0.870908286
10,5,1,COKE,0.275834145
10,5,1,SR,0.675526725
10,5,1,DR,0.629104802
10,5,1,ACW,0.315177252
10,5,1,COKE,0.382053527
10,5,1,SR,0.620576833
10,5,1,DR,0.439774036
10,5,1,ACW,0.545149475
10,5,1,COKE,0.389695113
10,5,1,SR,0.738137917
10,5,1,DR,0.276783996
10,5,1,ACW,0.932030565
10,5,1,COKE,0.429147313
10,5,1,SR,0.558191743
10,5,1,DR,0.400088928
10,5,1,ACW,11.64644025
10,5,1,COKE,0.425611771
10,5,1,SR,1.129737319
10,5,1,DR,0.371274677
10,5,1,ACW,0.457975849
10,5,1,COKE,0.551180049
10,5,1,SR,0.764592492
10,5,1,DR,0.273951072
10,5,1,ACW,0.502290358
10,5,1,COKE,0.365304429
10,5,1,SR,0.878528943
10,5,1,DR,0.232670009
10,5,1,ACW,1.359183481
10,5,1,COKE,0.552670822
10,5,1,SR,0.831426602
10,5,1,DR,0.386360411
10,5,1,ACW,0.489316032
10,5,1,COKE,0.325063248
10,5,1,SR,0.839770345
10,5,1,DR,0.724045479
10,5,1,ACW,0.443920921
10,5,1,COKE,0.345467515
10,5,1,SR,0.785876306
10,5,1,DR,0.373601993
10,5,1,ACW,0.482284885
10,5,1,COKE,0.36648671
10,5,1,SR,1.03832639
10,5,1,DR,0.444281434
10,5,1,ACW,12.58841582
10,5,1,COKE,0.765834343
10,5,1,SR,1.079341041
10,5,1,DR,0.513204778
10,5,1,ACW,0.939684438
10,5,1,COKE,0.387718744
10,5,1,SR,1.151023358
10,5,1,DR,0.336982529
10,5,1,ACW,0.391688512
10,5,1,COKE,0.467810243
10,5,1,SR,1.331158269
10,5,1,DR,0.428956874
10,5,1,ACW,1.510044659
10,5,1,COKE,0.690002098
10,5,1,SR,0.57596432
10,5,1,DR,0.476119439
10,5,1,ACW,0.483852895
10,5,1,COKE,0.322101029
10,5,1,SR,0.729919544
10,5,1,DR,1.084771149
10,5,1,ACW,1.331922112
10,5,1,COKE,0.491370373
10,5,1,SR,0.4675111
10,5,1,DR,0.619456682
10,5,1,ACW,0.50585412
10,5,1,COKE,0.305194144
10,5,1,SR,0.811264775
10,5,1,DR,0.37295364
10,5,1,ACW,1.345129552
10,5,1,COKE,0.385556246
10,5,1,SR,1.002978581
10,5,1,DR,0.271944812
10,5,1,ACW,1.217733581
10,5,1,COKE,0.649462437
10,5,1,SR,0.863535733
10,5,1,DR,0.649273124
10,5,1,ACW,0.528142072
10,5,1,COKE,0.441147927
10,5,1,SR,0.684382709
10,5,1,DR,0.456638622
10,5,1,ACW,0.723697302
10,5,1,COKE,0.413981431
10,5,1,SR,0.744333794
10,5,1,DR,0.536691086
10,5,1,ACW,0.878125587
10,5,1,COKE,0.490879098
10,5,1,SR,0.848630438
10,5,1,DR,0.317836161
10,5,1,ACW,4.689321944
10,5,1,COKE,0.448635923
10,5,1,SR,0.98053562
10,5,1,DR,0.382094572
10,5,1,ACW,2.602292811
10,5,1,COKE,0.457093902
10,5,1,SR,0.595981601
10,5,1,DR,0.534420632
10,5,1,ACW,0.705454971
10,5,1,COKE,0.31282389
10,5,1,SR,0.734456346
10,5,1,DR,0.364452581
10,5,1,ACW,3.607603946
10,5,1,COKE,0.403336087
10,5,1,SR,0.733060951
10,5,1,DR,0.544791099
10,5,1,ACW,1.086102483
10,5,1,COKE,0.438081982
10,5,1,SR,0.800066017
10,5,1,DR,0.350952242
10,5,1,ACW,0.311042172
10,5,1,COKE,0.442562862
10,5,1,SR,1.098420975
10,5,1,DR,0.397411501
10,5,1,ACW,15.4192323
10,5,1,COKE,0.66219036
10,5,1,SR,0.780007745
10,5,1,DR,0.509741016
10,5,1,ACW,0.368976878
10,5,1,COKE,0.273881993
10,5,1,SR,0.674533241
10,5,1,DR,0.608779612
10,5,1,ACW,1.266548178
10,5,1,COKE,0.37793579
10,5,1,SR,0.814261324
10,5,1,DR,0.193753813
10,5,1,ACW,0.428490691
10,5,1,COKE,0.558057826
10,5,1,SR,0.633694695
10,5,1,DR,0.329272896
10,5,1,ACW,0.600212453
10,5,1,COKE,0.369650225
10,5,1,SR,0.620934227
10,5,1,DR,0.463626631
10,5,1,ACW,0.548628205
10,5,1,COKE,0.280458637
10,5,1,SR,0.820459359
10,5,1,DR,0.244545136
10,5,1,ACW,8.304241732
10,5,1,COKE,0.524739987
10,5,1,SR,0.874572921
10,5,1,DR,0.227069794
10,5,1,ACW,0.522174952
10,5,1,COKE,0.550699303
10,5,1,SR,0.868516418
10,5,1,DR,0.686479065
10,5,1,ACW,2.458842922
10,5,1,COKE,0.442531029
10,5,1,SR,1.351889035
10,5,1,DR,0.27020978
10,5,1,ACW,0.33569225
10,5,1,COKE,0.449816996
10,5,1,SR,0.724488896
10,5,1,DR,0.294283325
10,5,1,ACW,1.229977026
10,5,1,COKE,0.329263628
10,5,1,SR,0.742109037
10,5,1,DR,0.513576083
10,5,1,ACW,0.484275272
10,5,1,COKE,0.53711604
10,5,1,SR,0.845418145
10,5,1,DR,0.321118067
10,5,1,ACW,0.808970628
10,5,1,COKE,0.571098166
10,5,1,SR,0.960117118
10,5,1,DR,0.189747169
10,5,1,ACW,1.826504521
10,5,1,COKE,0.660574119
10,5,1,SR,0.689631619
10,5,1,DR,0.456949503
10,5,1,ACW,0.904986541
10,5,1,COKE,0.304817508
10,5,1,SR,0.595196242
10,5,1,DR,0.437279822
10,5,1,ACW,0.596906338
10,5,1,COKE,0.310290134
10,5,1,SR,1.134168097
10,5,1,DR,0.387446393
10,5,1,ACW,1.900264229
10,5,1,COKE,0.676858776
10,5,1,SR,0.806737476
10,5,1,DR,0.338391632
10,5,1,ACW,0.964394976
10,5,1,COKE,0.573340677
10,5,1,SR,0.620767745
10,5,1,DR,1.238359388
10,5,1,ACW,0.54778647
10,5,1,COKE,0.210059144
10,5,1,SR,0.613691565
10,5,1,DR,0.898013377
10,5,1,ACW,0.479278099
10,5,1,COKE,0.301402547
10,5,1,SR,0.562535517
10,5,1,DR,0.486247506
10,5,1,ACW,1.042514511
10,5,1,COKE,0.428866148
10,5,1,SR,0.535248276
10,5,1,DR,0.239818175
10,5,1,ACW,0.510572568
10,5,1,COKE,0.264072387
10,5,1,SR,0.560211375
10,5,1,DR,0.439418491
10,5,1,ACW,100.8176769
10,5,1,COKE,0.36870453
10,5,1,SR,0.595842076
10,5,1,DR,0.541123913
10,5,1,ACW,0.712304361
10,5,1,COKE,0.413480773
10,5,1,SR,0.558284058
10,5,1,DR,0.66433865
10,5,1,ACW,0.482162232
10,5,1,COKE,0.263860122
10,5,1,SR,1.043491211
10,5,1,DR,0.526455942
10,5,1,ACW,0.497033492
10,5,1,COKE,0.332797187
10,5,1,SR,0.962321473
10,5,1,DR,0.629316143
10,5,1,ACW,1.259328094
10,5,1,COKE,0.387745949
10,5,1,SR,0.592914154
10,5,1,DR,0.512484431
10,5,1,ACW,0.373660397
10,5,1,COKE,0.510454647
10,5,1,SR,0.474464289
10,5,1,DR,0.687541859
10,5,1,ACW,0.544765565
10,5,1,COKE,0.228101296
10,5,1,SR,0.719086602
10,5,1,DR,0.327474963
10,5,1,ACW,0.477972765
10,5,1,COKE,0.47045783
10,5,1,SR,0.8313503
10,5,1,DR,0.343070488
10,5,1,ACW,0.3534245
10,5,1,COKE,0.492886648
10,5,1,SR,0.821932934
10,5,1,DR,0.247881748
10,5,1,ACW,2.857751099
10,5,1,COKE,0.593195131
10,5,1,SR,0.684328816
10,5,1,DR,0.551884735
10,5,1,ACW,0.569971725
10,5,1,COKE,0.31284519
10,5,1,SR,0.799604
10,5,1,DR,0.627727227
10,5,1,ACW,0.474144039
10,5,1,COKE,0.342526952
10,5,1,SR,0.76146848
10,5,1,DR,0.667456695
10,5,1,ACW,0.986435148
10,5,1,COKE,0.411534643
10,5,1,SR,1.071339741
10,5,1,DR,0.478168013
10,5,1,ACW,0.731196708
10,5,1,COKE,0.650607742
10,5,1,SR,0.912948944
10,5,1,DR,0.337022835
10,5,1,ACW,0.506699634
10,5,1,COKE,0.311596715
10,5,1,SR,0.923753163
10,5,1,DR,0.360412208
10,5,1,ACW,0.185030222
10,5,1,COKE,0.580537313
10,5,1,SR,0.835887389
10,5,1,DR,0.335108612
10,5,1,ACW,0.460730362
10,5,1,COKE,0.593127825
10,5,1,SR,0.633771385
10,5,1,DR,0.397343791
10,5,1,ACW,0.365342916
10,5,1,COKE,0.404628882
10,5,1,SR,1.059242199
10,5,1,DR,0.328974226
10,5,1,ACW,5.542351732
10,5,1,COKE,0.727222112
10,5,1,SR,0.945655032
10,5,1,DR,0.333325016
10,5,1,ACW,0.344175999
10,5,1,COKE,0.598081914
10,5,1,SR,0.927038635
10,5,1,DR,0.498826862
10,5,1,ACW,6.005963266
10,5,1,COKE,0.384871045
10,5,1,SR,0.420207256
10,5,1,DR,3.591152258
10,5,1,ACW,0.581717419
10,5,1,COKE,0.246563934
10,5,1,SR,0.709969798
10,5,1,DR,0.227887942
10,5,1,ACW,0.273707878
10,5,1,COKE,0.467601978
10,5,1,SR,0.576256565
10,5,1,DR,0.34245343
10,5,1,ACW,26.55102272
10,5,1,COKE,0.359269315
10,5,1,SR,0.841208635
10,5,1,DR,0.346947161
10,5,1,ACW,0.798567757
10,5,1,COKE,0.615532542
10,5,1,SR,0.651316705
10,5,1,DR,0.298352671
10,5,1,ACW,0.666185413
10,5,1,COKE,0.408819549
10,5,1,SR,1.297524274
10,5,1,DR,0.239342357
10,5,1,ACW,1.607255994
10,5,1,COKE,0.621861283
10,5,1,SR,1.093143164
10,5,1,DR,0.196806292
10,5,1,ACW,7.089404787
10,5,1,COKE,0.730617862
10,5,1,SR,0.769057462
10,5,1,DR,0.275465966
10,5,1,ACW,1.109356038
10,5,1,COKE,0.358236249
10,5,1,SR,0.99199718
10,5,1,DR,0.517371037
10,5,1,ACW,0.546330422
10,5,1,COKE,0.450176279
10,5,1,SR,0.814594363
10,5,1,DR,0.648781785
10,5,1,ACW,0.222198388
10,5,1,COKE,0.465606925
10,5,1,SR,0.987711665
10,5,1,DR,0.188903392
10,5,1,ACW,1.849292263
10,5,1,COKE,0.576068165
10,0,1,SR,0.27794971
10,0,1,DR,0.181944091
10,0,1,ACW,9.169778782
10,0,1,COKE,0.144978665
10,0,1,SR,0.137236076
10,0,1,DR,0.221408061
10,0,1,ACW,0.238135981
10,0,1,COKE,0.124010569
10,0,1,SR,0.192868844
10,0,1,DR,0.228402017
10,0,1,ACW,0.361025153
10,0,1,COKE,0.149597005
10,0,1,SR,0.407010648
10,0,1,DR,0.144567211
10,0,1,ACW,8.933643464
10,0,1,COKE,0.130111558
10,0,1,SR,0.16202281
10,0,1,DR,0.185537576
10,0,1,ACW,0.947994671
10,0,1,COKE,0.163271296
10,0,1,SR,0.240761711
10,0,1,DR,0.181802129
10,0,1,ACW,0.269125729
10,0,1,COKE,0.13677884
10,0,1,SR,0.289852864
10,0,1,DR,0.147904612
10,0,1,ACW,1.678025457
10,0,1,COKE,0.127940178
10,0,1,SR,0.3730408
10,0,1,DR,0.189155432
10,0,1,ACW,0.434442383
10,0,1,COKE,0.145271708
10,0,1,SR,0.219945385
10,0,1,DR,0.241637779
10,0,1,ACW,0.543633049
10,0,1,COKE,0.148485775
10,0,1,SR,0.198980892
10,0,1,DR,0.227335674
10,0,1,ACW,0.230196752
10,0,1,COKE,0.157555312
10,0,1,SR,0.197466933
10,0,1,DR,0.193132795
10,0,1,ACW,0.856180987
10,0,1,COKE,0.136742038
10,0,1,SR,0.329193619
10,0,1,DR,0.223613963
10,0,1,ACW,0.595747456
10,0,1,COKE,0.168325107
10,0,1,SR,0.248544053
10,0,1,DR,0.27353853
10,0,1,ACW,0.274231262
10,0,1,COKE,0.192856764
10,0,1,SR,0.183800964
10,0,1,DR,0.171648203
10,0,1,ACW,5.33475743
10,0,1,COKE,0.113136428
10,0,1,SR,0.198916347
10,0,1,DR,0.192213679
10,0,1,ACW,1.532102885
10,0,1,COKE,0.171867698
10,0,1,SR,0.219923638
10,0,1,DR,0.259447763
10,0,1,ACW,0.20764296
10,0,1,COKE,0.150523905
10,0,1,SR,0.254875589
10,0,1,DR,0.178184148
10,0,1,ACW,0.561343279
10,0,1,COKE,0.139408873
10,0,1,SR,0.221965524
10,0,1,DR,0.22506245
10,0,1,ACW,0.318851604
10,0,1,COKE,0.134672634
10,0,1,SR,0.163872573
10,0,1,DR,0.210166973
10,0,1,ACW,0.272795919
10,0,1,COKE,0.150861481
10,0,1,SR,0.275605255
10,0,1,DR,0.24148168
10,0,1,ACW,0.901906995
10,0,1,COKE,0.160504097
10,0,1,SR,0.311196968
10,0,1,DR,0.211796847
10,0,1,ACW,0.421907499
10,0,1,COKE,0.236591748
10,0,1,SR,0.292664167
10,0,1,DR,0.202506597
10,0,1,ACW,0.998005595
10,0,1,COKE,0.141255186
10,0,1,SR,0.264165582
10,0,1,DR,0.183547249
10,0,1,ACW,0.376085869
10,0,1,COKE,0.141254841
10,0,1,SR,0.218530267
10,0,1,DR,0.207777128
10,0,1,ACW,0.651586407
10,0,1,COKE,0.114937765
10,0,1,SR,0.232134885
10,0,1,DR,0.167285042
10,0,1,ACW,0.496836691
10,0,1,COKE,0.111847666
10,0,1,SR,0.292018865
10,0,1,DR,0.23369124
10,0,1,ACW,0.239180508
10,0,1,COKE,0.140905573
10,0,1,SR,0.21285851
10,0,1,DR,0.184944809
10,0,1,ACW,1.072401122
10,0,1,COKE,0.14670255
10,0,1,SR,0.233721327
10,0,1,DR,0.221761193
10,0,1,ACW,0.297391943
10,0,1,COKE,0.156600516
10,0,1,SR,0.243852978
10,0,1,DR,0.345984041
10,0,1,ACW,2.205924921
10,0,1,COKE,0.169932803
10,0,1,SR,0.54520045
10,0,1,DR,0.157661801
10,0,1,ACW,1.969555437
10,0,1,COKE,0.12629192
10,0,1,SR,0.181800996
10,0,1,DR,0.249833493
10,0,1,ACW,0.209205611
10,0,1,COKE,0.148564511
10,0,1,SR,0.238526178
10,0,1,DR,0.180023447
10,0,1,ACW,0.543060716
10,0,1,COKE,0.11987498
10,0,1,SR,0.327491944
10,0,1,DR,0.237376744
10,0,1,ACW,2.143304171
10,0,1,COKE,0.163787236
10,0,1,SR,0.211688398
10,0,1,DR,0.219955594
10,0,1,ACW,0.83930164
10,0,1,COKE,0.185860566
10,0,1,SR,0.263899684
10,0,1,DR,0.203019142
10,0,1,ACW,5.242937793
10,0,1,COKE,0.150619621
10,0,1,SR,0.254596377
10,0,1,DR,0.234303164
10,0,1,ACW,2.54485855
10,0,1,COKE,0.14834976
10,0,1,SR,0.17988671
10,0,1,DR,0.232030686
10,0,1,ACW,0.576240047
10,0,1,COKE,0.15958704
10,0,1,SR,0.21968977
10,0,1,DR,0.236115522
10,0,1,ACW,1.406142984
10,0,1,COKE,0.237542317
10,0,1,SR,0.231791445
10,0,1,DR,0.258921633
10,0,1,ACW,0.2802024
10,0,1,COKE,0.213132222
10,0,1,SR,0.198312273
10,0,1,DR,0.245754211
10,0,1,ACW,0.314904413
10,0,1,COKE,0.111253924
10,0,1,SR,0.217586558
10,0,1,DR,0.191235213
10,0,1,ACW,1.568757317
10,0,1,COKE,0.21186708
10,0,1,SR,0.226615883
10,0,1,DR,0.214108565
10,0,1,ACW,0.580094092
10,0,1,COKE,0.134008398
10,0,1,SR,0.250596482
10,0,1,DR,0.190958183
10,0,1,ACW,0.352048163
10,0,1,COKE,0.15747765
10,0,1,SR,0.188776929
10,0,1,DR,0.212068731
10,0,1,ACW,0.175938258
10,0,1,COKE,0.192487234
10,0,1,SR,0.333892002
10,0,1,DR,0.131862894
10,0,1,ACW,0.390784507
10,0,1,COKE,0.120675875
10,0,1,SR,0.203632083
10,0,1,DR,0.258529412
10,0,1,ACW,0.312911311
10,0,1,COKE,0.155201127
10,0,1,SR,0.222516026
10,0,1,DR,0.203922428
10,0,1,ACW,0.659389012
10,0,1,COKE,0.2064956
10,0,1,SR,0.219409475
10,0,1,DR,0.154462432
10,0,1,ACW,7.329493499
10,0,1,COKE,0.105491762
10,0,1,SR,0.152907817
10,0,1,DR,0.183823412
10,0,1,ACW,0.39895261
10,0,1,COKE,0.192144585
10,0,1,SR,0.241353041
10,0,1,DR,0.24313822
10,0,1,ACW,0.170799386
10,0,1,COKE,0.193007978
10,0,1,SR,0.147624146
