B,R,c,method,risk
10,2,0.5,SR,0.189792728
10,2,0.5,DR,0.277142897
10,2,0.5,ACW,2.305429748
10,2,0.5,COKE,0.11911464
10,2,0.5,SR,0.19487514
10,2,0.5,DR,0.215821675
10,2,0.5,ACW,0.901400119
10,2,0.5,COKE,0.141972542
10,2,0.5,SR,0.241509853
10,2,0.5,DR,0.306294578
10,2,0.5,ACW,0.635378218
10,2,0.5,COKE,0.140391956
10,2,0.5,SR,0.174882998
10,2,0.5,DR,0.193908172
10,2,0.5,ACW,0.261911695
10,2,0.5,COKE,0.109035146
10,2,0.5,SR,0.15582558
10,2,0.5,DR,0.181535307
10,2,0.5,ACW,0.340057039
10,2,0.5,COKE,0.129497227
10,2,0.5,SR,0.151145978
10,2,0.5,DR,0.269491744
10,2,0.5,ACW,57.49569711
10,2,0.5,COKE,0.114592167
10,2,0.5,SR,0.195500188
10,2,0.5,DR,0.19369378
10,2,0.5,ACW,0.517170548
10,2,0.5,COKE,0.139016583
10,2,0.5,SR,0.204800365
10,2,0.5,DR,0.189684189
10,2,0.5,ACW,0.83580064
10,2,0.5,COKE,0.125661042
10,2,0.5,SR,0.143499487
10,2,0.5,DR,0.221737402
10,2,0.5,ACW,0.82858232
10,2,0.5,COKE,0.119371672
10,2,0.5,SR,0.189352878
10,2,0.5,DR,0.277741436
10,2,0.5,ACW,0.171471676
10,2,0.5,COKE,0.132430403
10,2,0.5,SR,0.252764723
10,2,0.5,DR,0.200876279
10,2,0.5,ACW,0.587601968
10,2,0.5,COKE,0.094951584
10,2,0.5,SR,0.152951882
10,2,0.5,DR,0.324079437
10,2,0.5,ACW,0.786002157
10,2,0.5,COKE,0.157603714
10,2,0.5,SR,0.166170527
10,2,0.5,DR,0.246969924
10,2,0.5,ACW,0.837297069
10,2,0.5,COKE,0.117180523
10,2,0.5,SR,0.148792443
10,2,0.5,DR,0.202774714
10,2,0.5,ACW,16.37595447
10,2,0.5,COKE,0.111112051
10,2,0.5,SR,0.191819626
10,2,0.5,DR,0.223273261
10,2,0.5,ACW,0.387129212
10,2,0.5,COKE,0.116411864
10,2,0.5,SR,0.152361246
10,2,0.5,DR,0.225817674
10,2,0.5,ACW,0.499970327
10,2,0.5,COKE,0.132149973
10,2,0.5,SR,0.236571771
10,2,0.5,DR,0.238258951
10,2,0.5,ACW,2.271422273
10,2,0.5,COKE,0.122594077
10,2,0.5,SR,0.156638808
10,2,0.5,DR,0.178783432
10,2,0.5,ACW,1.817912831
10,2,0.5,COKE,0.125810615
10,2,0.5,SR,0.134100707
10,2,0.5,DR,0.244894905
10,2,0.5,ACW,0.643992994
10,2,0.5,COKE,0.112558048
10,2,0.5,SR,0.18637375
10,2,0.5,DR,0.227730393
10,2,0.5,ACW,2.872127362
10,2,0.5,COKE,0.125379169
10,2,0.5,SR,0.219587362
10,2,0.5,DR,0.332748613
10,2,0.5,ACW,0.277280702
10,2,0.5,COKE,0.140635044
10,2,0.5,SR,0.149601059
10,2,0.5,DR,0.240458882
10,2,0.5,ACW,0.309251771
10,2,0.5,COKE,0.165878917
10,2,0.5,SR,0.163008558
10,2,0.5,DR,0.206659474
10,2,0.5,ACW,0.208864044
10,2,0.5,COKE,0.130269846
10,2,0.5,SR,0.166820887
10,2,0.5,DR,0.239150893
10,2,0.5,ACW,0.211378186
10,2,0.5,COKE,0.116689573
10,2,0.5,SR,0.26252037
10,2,0.5,DR,0.175581897
10,2,0.5,ACW,0.446921053
10,2,0.5,COKE,0.146766183
10,2,0.5,SR,0.170784978
10,2,0.5,DR,0.20929694
10,2,0.5,ACW,0.262478677
10,2,0.5,COKE,0.122924351
10,2,0.5,SR,0.16720147
10,2,0.5,DR,0.229094817
10,2,0.5,ACW,0.387062729
10,2,0.5,COKE,0.129327021
10,2,0.5,SR,0.184655286
10,2,0.5,DR,0.263839986
10,2,0.5,ACW,0.353830214
10,2,0.5,COKE,0.128336905
10,2,0.5,SR,0.188820251
10,2,0.5,DR,0.195316157
10,2,0.5,ACW,0.558264195
10,2,0.5,COKE,0.141781385
10,2,0.5,SR,0.178135484
10,2,0.5,DR,0.150211741
10,2,0.5,ACW,0.241844149
10,2,0.5,COKE,0.112419218
10,2,0.5,SR,0.177413754
10,2,0.5,DR,0.173553365
10,2,0.5,ACW,0.244956501
10,2,0.5,COKE,0.114279955
10,2,0.5,SR,0.191473543
10,2,0.5,DR,0.164476835
10,2,0.5,ACW,3.045018287
10,2,0.5,COKE,0.118911161
10,2,0.5,SR,0.251432796
10,2,0.5,DR,0.309452473
10,2,0.5,ACW,0.335740419
10,2,0.5,COKE,0.145474043
10,2,0.5,SR,0.097769132
10,2,0.5,DR,0.212595039
10,2,0.5,ACW,0.419829998
10,2,0.5,COKE,0.10235859
10,2,0.5,SR,0.188417865
10,2,0.5,DR,0.172967522
10,2,0.5,ACW,0.576687179
10,2,0.5,COKE,0.139348577
10,2,0.5,SR,0.13068973
10,2,0.5,DR,0.200117244
10,2,0.5,ACW,0.41462985
10,2,0.5,COKE,0.114463309
10,2,0.5,SR,0.182902213
10,2,0.5,DR,0.271414306
10,2,0.5,ACW,12.6217814
10,2,0.5,COKE,0.130201264
10,2,0.5,SR,0.250251161
10,2,0.5,DR,0.220173243
10,2,0.5,ACW,0.245743238
10,2,0.5,COKE,0.122924133
10,2,0.5,SR,0.195771758
10,2,0.5,DR,0.165730488
10,2,0.5,ACW,27.77339992
10,2,0.5,COKE,0.114671246
10,2,0.5,SR,0.265464684
10,2,0.5,DR,0.191055108
10,2,0.5,ACW,0.487233118
10,2,0.5,COKE,0.125091493
10,2,0.5,SR,0.272951026
10,2,0.5,DR,0.272133184
10,2,0.5,ACW,0.298729767
10,2,0.5,COKE,0.115972084
10,2,0.5,SR,0.238443885
10,2,0.5,DR,0.163473485
10,2,0.5,ACW,0.767705703
10,2,0.5,COKE,0.142650224
10,2,0.5,SR,0.184137141
10,2,0.5,DR,0.217312183
10,2,0.5,ACW,0.322808638
10,2,0.5,COKE,0.120735627
10,2,0.5,SR,0.229826989
10,2,0.5,DR,0.214822795
10,2,0.5,ACW,0.224134631
10,2,0.5,COKE,0.150593728
10,2,0.5,SR,0.199723931
10,2,0.5,DR,0.190588584
10,2,0.5,ACW,0.418768407
10,2,0.5,COKE,0.103870942
10,2,0.5,SR,0.201419041
10,2,0.5,DR,0.207128496
10,2,0.5,ACW,0.270056406
10,2,0.5,COKE,0.139796947
10,2,0.5,SR,0.162519923
10,2,0.5,DR,0.250283392
10,2,0.5,ACW,0.296338482
10,2,0.5,COKE,0.157629076
10,2,0.5,SR,0.1333279
10,2,0.5,DR,0.251454321
10,2,0.5,ACW,1.195182568
10,2,0.5,COKE,0.110634575
10,2,0.5,SR,0.182683782
10,2,0.5,DR,0.244047434
10,2,0.5,ACW,0.34910468
10,2,0.5,COKE,0.116149463
10,2,0.5,SR,0.196466424
10,2,0.5,DR,0.165197222
10,2,0.5,ACW,0.381487073
10,2,0.5,COKE,0.130938578
10,2,0.5,SR,0.198297692
10,2,0.5,DR,0.16791373
10,2,0.5,ACW,0.189390759
10,2,0.5,COKE,0.115209256
10,2,0.5,SR,0.153340794
10,2,0.5,DR,0.338446932
10,2,0.5,ACW,0.482388363
10,2,0.5,COKE,0.145639354
10,2,0.5,SR,0.160495993
10,2,0.5,DR,0.23276579
10,2,0.5,ACW,0.398958058
10,2,0.5,COKE,0.126299857
10,2,0.5,SR,0.150333523
10,2,0.5,DR,0.194393949
10,2,0.5,ACW,0.635887555
10,2,0.5,COKE,0.111338958
10,2,0.5,SR,0.184886233
10,2,0.5,DR,0.373777661
10,2,0.5,ACW,0.47238076
10,2,0.5,COKE,0.143762474
10,2,0.5,SR,0.181831576
10,2,0.5,DR,0.182671618
10,2,0.5,ACW,0.180121433
10,2,0.5,COKE,0.127089956
10,2,0.5,SR,0.213011203
10,2,0.5,DR,0.342947855
10,2,0.5,ACW,0.874703761
10,2,0.5,COKE,0.138836269
10,2,0.5,SR,0.213583578
10,2,0.5,DR,0.260758237
10,2,0.5,ACW,0.234487997
10,2,0.5,COKE,0.147207633
10,2,0.5,SR,0.198035335
10,2,0.5,DR,0.225000395
10,2,0.5,ACW,7.851380159
10,2,0.5,COKE,0.095027463
10,2,0.5,SR,0.171723617
10,2,0.5,DR,0.273778064
10,2,0.5,ACW,4.544871329
10,2,0.5,COKE,0.131938686
10,2,0.5,SR,0.198895098
10,2,0.5,DR,0.247344599
10,2,0.5,ACW,0.38511082
10,2,0.5,COKE,0.115868343
10,2,0.5,SR,0.205895348
10,2,0.5,DR,0.248718588
10,2,0.5,ACW,0.418413504
10,2,0.5,COKE,0.143072637
10,2,0.5,SR,0.150551134
10,2,0.5,DR,0.155536391
10,2,0.5,ACW,0.243940622
10,2,0.5,COKE,0.102074899
10,2,0.5,SR,0.13728059
10,2,0.5,DR,0.17336182
10,2,0.5,ACW,1.368717696
10,2,0.5,COKE,0.129088802
10,2,0.5,SR,0.21092763
10,2,0.5,DR,0.166018904
10,2,0.5,ACW,1.437374739
10,2,0.5,COKE,0.124753069
10,2,0.5,SR,0.195703607
10,2,0.5,DR,0.280358721
10,2,0.5,ACW,0.297491005
10,2,0.5,COKE,0.129185907
10,2,0.5,SR,0.2222177
10,2,0.5,DR,0.235556962
10,2,0.5,ACW,0.394669037
10,2,0.5,COKE,0.112877635
10,2,0.5,SR,0.17292665
10,2,0.5,DR,0.238494006
10,2,0.5,ACW,0.55720439
10,2,0.5,COKE,0.129735943
10,2,0.5,SR,0.147381846
10,2,0.5,DR,0.193096078
10,2,0.5,ACW,0.32498259
10,2,0.5,COKE,0.112033266
10,2,0.5,SR,0.20649518
10,2,0.5,DR,0.26023369
10,2,0.5,ACW,0.258240625
10,2,0.5,COKE,0.113070361
10,2,0.5,SR,0.247945786
10,2,0.5,DR,0.190365585
10,2,0.5,ACW,0.766638007
10,2,0.5,COKE,0.126797879
10,2,0.5,SR,0.253490001
10,2,0.5,DR,0.210931353
10,2,0.5,ACW,0.321341405
10,2,0.5,COKE,0.171719837
10,2,0.5,SR,0.211986237
10,2,0.5,DR,0.194044874
10,2,0.5,ACW,6.475567266
10,2,0.5,COKE,0.136539287
10,2,0.5,SR,0.165206406
10,2,0.5,DR,0.247355935
10,2,0.5,ACW,0.410093514
10,2,0.5,COKE,0.121400601
10,2,0.5,SR,0.239326598
10,2,0.5,DR,0.164144303
10,2,0.5,ACW,9.48878654
10,2,0.5,COKE,0.113881262
10,2,0.5,SR,0.199258997
10,2,0.5,DR,0.280300164
10,2,0.5,ACW,0.949771609
10,2,0.5,COKE,0.139421431
10,2,0.5,SR,0.14836786
10,2,0.5,DR,0.260673703
10,2,0.5,ACW,0.57030995
10,2,0.5,COKE,0.108511735
10,2,0.5,SR,0.211801661
10,2,0.5,DR,0.222985723
10,2,0.5,ACW,0.187090093
10,2,0.5,COKE,0.126167689
10,2,0.5,SR,0.211220746
10,2,0.5,DR,0.20369565
10,2,0.5,ACW,2.713489878
10,2,0.5,COKE,0.107423902
10,2,0.5,SR,0.227331699
10,2,0.5,DR,0.220438912
10,2,0.5,ACW,0.306811623
10,2,0.5,COKE,0.153030498
10,2,0.5,SR,0.151561313
10,2,0.5,DR,0.212058599
10,2,0.5,ACW,1.216409282
10,2,0.5,COKE,0.115419507
10,2,0.5,SR,0.162530305
10,2,0.5,DR,0.259228499
10,2,0.5,ACW,1.892640279
10,2,0.5,COKE,0.10969597
10,2,0.5,SR,0.180583938
10,2,0.5,DR,0.196260463
10,2,0.5,ACW,0.229499383
10,2,0.5,COKE,0.13996366
10,2,0.5,SR,0.292203289
10,2,0.5,DR,0.216469294
10,2,0.5,ACW,0.300473697
10,2,0.5,COKE,0.131957091
10,2,0.5,SR,0.24202471
10,2,0.5,DR,0.183110004
10,2,0.5,ACW,0.210361464
10,2,0.5,COKE,0.136277193
10,2,0.5,SR,0.176127839
10,2,0.5,DR,0.215965912
10,2,0.5,ACW,0.283684867
10,2,0.5,COKE,0.120972066
10,2,0.5,SR,0.186877091
10,2,0.5,DR,0.233731941
10,2,0.5,ACW,0.230302179
10,2,0.5,COKE,0.122702691
10,2,0.5,SR,0.172592748
10,2,0.5,DR,0.226882647
10,2,0.5,ACW,0.241745222
10,2,0.5,COKE,0.124626655
10,2,0.5,SR,0.167915657
10,2,0.5,DR,0.290199025
10,2,0.5,ACW,0.449201625
10,2,0.5,COKE,0.173044975
10,2,0.5,SR,0.203295615
10,2,0.5,DR,0.1614862
10,2,0.5,ACW,0.189322345
10,2,0.5,COKE,0.1211377
10,2,0.5,SR,0.202742589
10,2,0.5,DR,0.21555583
10,2,0.5,ACW,0.221895675
10,2,0.5,COKE,0.130187804
10,2,0.5,SR,0.162493904
10,2,0.5,DR,0.210105481
10,2,0.5,ACW,1.874770149
10,2,0.5,COKE,0.115214278
10,2,0.5,SR,0.191473824
10,2,0.5,DR,0.159428721
10,2,0.5,ACW,0.260719826
10,2,0.5,COKE,0.105713199
10,2,0.5,SR,0.184129271
10,2,0.5,DR,0.222207883
10,2,0.5,ACW,0.276391376
10,2,0.5,COKE,0.128840515
10,2,0.5,SR,0.211245738
10,2,0.5,DR,0.255338054
10,2,0.5,ACW,0.293892985
10,2,0.5,COKE,0.115484465
10,2,0.5,SR,0.164764296
10,2,0.5,DR,0.182406819
10,2,0.5,ACW,1.717553748
10,2,0.5,COKE,0.10578993
10,2,0.5,SR,0.202150252
10,2,0.5,DR,0.218680384
10,2,0.5,ACW,0.30730326
10,2,0.5,COKE,0.151511273
10,2,0.5,SR,0.247758319
10,2,0.5,DR,0.296572061
10,2,0.5,ACW,0.419224959
10,2,0.5,COKE,0.123934824
10,2,0.5,SR,0.130605573
10,2,0.5,DR,0.240128236
10,2,0.5,ACW,0.979045199
10,2,0.5,COKE,0.106921492
10,2,0.5,SR,0.180817132
10,2,0.5,DR,0.230436008
10,2,0.5,ACW,0.334081097
10,2,0.5,COKE,0.131056989
10,2,0.5,SR,0.159109626
10,2,0.5,DR,0.166118768
10,2,0.5,ACW,0.405424266
10,2,0.5,COKE,0.114639342
10,2,0.5,SR,0.146943833
10,2,0.5,DR,0.204866125
10,2,0.5,ACW,0.957267791
10,2,0.5,COKE,0.092923104
10,2,0.5,SR,0.134621322
10,2,0.5,DR,0.170540555
10,2,0.5,ACW,0.187758184
10,2,0.5,COKE,0.101736905
10,2,0.5,SR,0.192347066
10,2,0.5,DR,0.201213899
10,2,0.5,ACW,8.088232743
10,2,0.5,COKE,0.126058124
10,2,0.5,SR,0.226402438
10,2,0.5,DR,0.195790675
10,2,0.5,ACW,0.235316114
10,2,0.5,COKE,0.121554321
10,2,0.5,SR,0.191363818
10,2,0.5,DR,0.151883435
10,2,0.5,ACW,3.494975145
10,2,0.5,COKE,0.11704229
10,2,0.5,SR,0.214414255
10,2,0.5,DR,0.186212361
10,2,0.5,ACW,0.331025468
10,2,0.5,COKE,0.118608188
10,2,0.5,SR,0.166548706
10,2,0.5,DR,0.172921166
10,2,0.5,ACW,0.427452186
10,2,0.5,COKE,0.117125241
10,2,0.5,SR,0.126834628
10,2,0.5,DR,0.253034021
10,2,0.5,ACW,4.908758767
10,2,0.5,COKE,0.14258068
10,2,0.5,SR,0.188747157
10,2,0.5,DR,0.147998023
10,2,0.5,ACW,0.186996566
10,2,0.5,COKE,0.117698937
10,2,0.5,SR,0.122989803
10,2,0.5,DR,0.194751476
10,2,0.5,ACW,0.229004453
10,2,0.5,COKE,0.126962052
10,2,0.5,SR,0.237666227
10,2,0.5,DR,0.19770879
10,2,0.5,ACW,1.132888697
10,2,0.5,COKE,0.13227521
10,2,0.5,SR,0.205804526
10,2,0.5,DR,0.168904655
10,2,0.5,ACW,0.506483067
10,2,0.5,COKE,0.125607974
10,2,0.5,SR,0.198096338
10,2,0.5,DR,0.210186871
10,2,0.5,ACW,0.272447224
10,2,0.5,COKE,0.155684779
10,2,0.5,SR,0.214412022
10,2,0.5,DR,0.237767023
10,2,0.5,ACW,0.226974104
10,2,0.5,COKE,0.154408201
10,2,0.5,SR,0.171555012
10,2,0.5,DR,0.245718727
10,2,0.5,ACW,0.208392765
10,2,0.5,COKE,0.127432215
10,2,0.5,SR,0.18420331
10,2,0.5,DR,0.208493777
10,2,0.5,ACW,14.6405196
10,2,0.5,COKE,0.115330709
10,2,0.5,SR,0.196566654
10,2,0.5,DR,0.262071819
10,2,0.5,ACW,0.504566024
10,2,0.5,COKE,0.113178905
10,2,0.5,SR,0.197933962
10,2,0.5,DR,0.18412143
10,2,0.5,ACW,0.254864638
10,2,0.5,COKE,0.115758611
10,2,0.5,SR,0.180340586
10,2,0.5,DR,0.177534177
10,2,0.5,ACW,0.18893224
10,2,0.5,COKE,0.121439904
10,2,0.5,SR,0.166341614
10,2,0.5,DR,0.171886119
10,2,0.5,ACW,0.173672156
10,2,0.5,COKE,0.124331034
10,2,0.5,SR,0.185565897
10,2,0.5,DR,0.221179675
10,2,0.5,ACW,0.383414947
10,2,0.5,COKE,0.117326658
10,2,0.5,SR,0.187665659
10,2,0.5,DR,0.235170295
10,2,0.5,ACW,0.433565649
10,2,0.5,COKE,0.143428117
10,2,0.5,SR,0.22448938
10,2,0.5,DR,0.173848387
10,2,0.5,ACW,2.167840962
10,2,0.5,COKE,0.118336857
10,2,0.5,SR,0.132821504
10,2,0.5,DR,0.286046949
10,2,0.5,ACW,0.34792391
10,2,0.5,COKE,0.09811745
10,2,0.5,SR,0.250430875
10,2,0.5,DR,0.213717967
10,2,0.5,ACW,0.453720865
10,2,0.5,COKE,0.139037528
10,2,0.5,SR,0.148846971
10,2,0.5,DR,0.324666783
10,2,0.5,ACW,0.289062144
10,2,0.5,COKE,0.107533865
10,2,0.5,SR,0.150981691
10,2,0.5,DR,0.281529399
10,2,0.5,ACW,0.48495499
10,2,0.5,COKE,0.137892869
10,2,0.5,SR,0.219908485
10,2,0.5,DR,0.204142826
10,2,0.5,ACW,0.385646327
10,2,0.5,COKE,0.127524574
10,2,0.5,SR,0.147898924
10,2,0.5,DR,0.186791863
10,2,0.5,ACW,0.559136255
10,2,0.5,COKE,0.12345626
10,2,0.5,SR,0.177006703
10,2,0.5,DR,0.222249304
10,2,0.5,ACW,0.260296801
10,2,0.5,COKE,0.123306576
10,2,0.5,SR,0.184063708
10,2,0.5,DR,0.215158531
10,2,0.5,ACW,0.259862926
10,2,0.5,COKE,0.157321282
10,2,0.5,SR,0.199923253
10,2,0.5,DR,0.268483346
10,2,0.5,ACW,0.485179528
10,2,0.5,COKE,0.129771982
10,2,0.5,SR,0.18509465
10,2,0.5,DR,0.30701031
10,2,0.5,ACW,42.48876533
10,2,0.5,COKE,0.123353184
10,2,0.5,SR,0.151529304
10,2,0.5,DR,0.21168385
10,2,0.5,ACW,0.263613863
10,2,0.5,COKE,0.145575076
10,2,0.5,SR,0.178598675
10,2,0.5,DR,0.15659194
10,2,0.5,ACW,0.206442267
10,2,0.5,COKE,0.114667541
10,2,0.5,SR,0.121924659
10,2,0.5,DR,0.114236868
10,2,0.5,ACW,0.796275778
10,2,0.5,COKE,0.083422498
10,2,0.5,SR,0.129127233
10,2,0.5,DR,0.282609324
10,2,0.5,ACW,1.025683981
10,2,0.5,COKE,0.119927547
10,2,0.5,SR,0.186846284
10,2,0.5,DR,0.159439469
10,2,0.5,ACW,1.586693816
10,2,0.5,COKE,0.088931809
10,2,0.5,SR,0.164262825
10,2,0.5,DR,0.245169186
10,2,0.5,ACW,1.746028318
10,2,0.5,COKE,0.147225432
10,2,0.5,SR,0.193171877
10,2,0.5,DR,0.251937728
10,2,0.5,ACW,0.22018918
10,2,0.5,COKE,0.151975599
10,2,0.5,SR,0.147731701
10,2,0.5,DR,0.173929564
10,2,0.5,ACW,0.894889605
10,2,0.5,COKE,0.127671471
10,2,0.5,SR,0.211613958
10,2,0.5,DR,0.222249879
10,2,0.5,ACW,0.309309676
10,2,0.5,COKE,0.140339808
10,2,0.5,SR,0.174305703
10,2,0.5,DR,0.165772672
10,2,0.5,ACW,1.191928909
10,2,0.5,COKE,0.125952681
10,2,0.5,SR,0.140948251
10,2,0.5,DR,0.146980049
10,2,0.5,ACW,0.282449248
10,2,0.5,COKE,0.098887212
10,2,0.5,SR,0.187747699
10,2,0.5,DR,0.16990455
10,2,0.5,ACW,1.008205497
10,2,0.5,COKE,0.106598766
10,2,0.5,SR,0.192236272
10,2,0.5,DR,0.183946226
10,2,0.5,ACW,1.550361329
10,2,0.5,COKE,0.139641206
10,2,0.5,SR,0.220496955
10,2,0.5,DR,0.190860024
10,2,0.5,ACW,0.188904926
10,2,0.5,COKE,0.11425621
10,2,0.5,SR,0.166884295
10,2,0.5,DR,0.215298412
10,2,0.5,ACW,1.565171344
10,2,0.5,COKE,0.119424305
10,2,0.5,SR,0.196054083
10,2,0.5,DR,0.256655102
10,2,0.5,ACW,2.268221001
10,2,0.5,COKE,0.140235544
10,2,0.5,SR,0.233128727
10,2,0.5,DR,0.243682103
10,2,0.5,ACW,0.443345054
10,2,0.5,COKE,0.131262094
10,2,0.5,SR,0.24541209
10,2,0.5,DR,0.141658616
10,2,0.5,ACW,0.694122686
10,2,0.5,COKE,0.127919188
10,2,0.5,SR,0.171117056
10,2,0.5,DR,0.243394054
10,2,0.5,ACW,0.205670093
10,2,0.5,COKE,0.122374622
10,2,0.5,SR,0.192073918
10,2,0.5,DR,0.153586429
10,2,0.5,ACW,1.183163299
10,2,0.5,COKE,0.100169765
10,2,0.5,SR,0.184102123
10,2,0.5,DR,0.240660885
10,2,0.5,ACW,0.457179587
10,2,0.5,COKE,0.09052101
10,2,0.5,SR,0.206440219
10,2,0.5,DR,0.213146732
10,2,0.5,ACW,0.206606331
10,2,0.5,COKE,0.120478039
10,2,0.5,SR,0.184398018
10,2,0.5,DR,0.158648649
10,2,0.5,ACW,0.774435272
10,2,0.5,COKE,0.127093263
10,2,0.5,SR,0.151829953
10,2,0.5,DR,0.218448739
10,2,0.5,ACW,1.621861476
10,2,0.5,COKE,0.139185106
10,2,0.5,SR,0.128618974
10,2,0.5,DR,0.288365211
10,2,0.5,ACW,0.855126627
10,2,0.5,COKE,0.127477223
10,2,0.5,SR,0.195138237
10,2,0.5,DR,0.223934745
10,2,0.5,ACW,0.300595583
10,2,0.5,COKE,0.106268575
10,2,0.5,SR,0.156192574
10,2,0.5,DR,0.164174823
10,2,0.5,ACW,0.286681543
10,2,0.5,COKE,0.108730686
10,2,0.5,SR,0.170527193
10,2,0.5,DR,0.240857451
10,2,0.5,ACW,2.275726788
10,2,0.5,COKE,0.125884109
10,2,0.5,SR,0.166730779
10,2,0.5,DR,0.196815187
10,2,0.5,ACW,0.272037924
10,2,0.5,COKE,0.109533933
10,2,0.5,SR,0.170857118
10,2,0.5,DR,0.278999887
10,2,0.5,ACW,0.659172282
10,2,0.5,COKE,0.168251612
10,2,0.5,SR,0.207768592
10,2,0.5,DR,0.162472741
10,2,0.5,ACW,5.210067951
10,2,0.5,COKE,0.114922735
10,2,0.5,SR,0.191871892
10,2,0.5,DR,0.191809121
10,2,0.5,ACW,0.185206727
10,2,0.5,COKE,0.117514708
10,2,0.5,SR,0.213995635
10,2,0.5,DR,0.207336326
10,2,0.5,ACW,0.382309636
10,2,0.5,COKE,0.133218902
10,2,0.5,SR,0.152064113
10,2,0.5,DR,0.192577212
10,2,0.5,ACW,0.401306277
10,2,0.5,COKE,0.11414016
10,2,0.5,SR,0.145145324
10,2,0.5,DR,0.164762719
10,2,0.5,ACW,0.235963399
10,2,0.5,COKE,0.108945446
10,2,0.5,SR,0.186759938
10,2,0.5,DR,0.235241012
10,2,0.5,ACW,0.187402449
10,2,0.5,COKE,0.124177808
10,2,0.5,SR,0.190326682
10,2,0.5,DR,0.211237196
10,2,0.5,ACW,0.329139645
10,2,0.5,COKE,0.137797373
10,2,0.5,SR,0.179370252
10,2,0.5,DR,0.121065325
10,2,0.5,ACW,0.381699637
10,2,0.5,COKE,0.101654164
10,2,0.5,SR,0.230744214
10,2,0.5,DR,0.198652296
10,2,0.5,ACW,2.018325884
10,2,0.5,COKE,0.120122749
10,2,0.5,SR,0.173289167
10,2,0.5,DR,0.16932122
10,2,0.5,ACW,0.338060729
10,2,0.5,COKE,0.118009465
10,2,0.5,SR,0.24046964
10,2,0.5,DR,0.228941453
10,2,0.5,ACW,0.218827173
10,2,0.5,COKE,0.126669663
10,2,0.5,SR,0.155729716
10,2,0.5,DR,0.271631543
10,2,0.5,ACW,0.468574317
10,2,0.5,COKE,0.112757574
10,2,0.5,SR,0.200495491
10,2,0.5,DR,0.193592962
10,2,0.5,ACW,0.211113158
10,2,0.5,COKE,0.112039496
10,2,0.5,SR,0.147748335
10,2,0.5,DR,0.26326388
10,2,0.5,ACW,0.300089238
10,2,0.5,COKE,0.122557791
10,2,0.5,SR,0.238879206
10,2,0.5,DR,0.211475988
10,2,0.5,ACW,0.326548117
10,2,0.5,COKE,0.114581795
10,2,0.5,SR,0.158439703
10,2,0.5,DR,0.230484161
10,2,0.5,ACW,3.254810322
10,2,0.5,COKE,0.114886476
10,2,0.5,SR,0.27038374
10,2,0.5,DR,0.151713418
10,2,0.5,ACW,0.214635568
10,2,0.5,COKE,0.117290293
10,2,0.5,SR,0.195314884
10,2,0.5,DR,0.177232443
10,2,0.5,ACW,4.221998268
10,2,0.5,COKE,0.109986423
10,2,0.5,SR,0.203805898
10,2,0.5,DR,0.241917016
10,2,0.5,ACW,19.29329997
10,2,0.5,COKE,0.129027621
10,2,0.5,SR,0.184672507
10,2,0.5,DR,0.172238271
10,2,0.5,ACW,0.461468774
10,2,0.5,COKE,0.127690601
10,2,0.5,SR,0.229927484
10,2,0.5,DR,0.173188283
10,2,0.5,ACW,0.390777226
10,2,0.5,COKE,0.129665909
10,2,0.5,SR,0.193701909
10,2,0.5,DR,0.202198692
10,2,0.5,ACW,0.206823072
10,2,0.5,COKE,0.131207496
10,2,0.5,SR,0.166254948
10,2,0.5,DR,0.137919493
10,2,0.5,ACW,0.209889906
10,2,0.5,COKE,0.117881674
10,2,0.5,SR,0.210370377
10,2,0.5,DR,0.248415228
10,2,0.5,ACW,0.350427891
10,2,0.5,COKE,0.140288403
10,2,0.5,SR,0.203528635
10,2,0.5,DR,0.308831594
10,2,0.5,ACW,0.511149871
10,2,0.5,COKE,0.120728867
10,2,0.5,SR,0.177154001
10,2,0.5,DR,0.173091876
10,2,0.5,ACW,0.276390924
10,2,0.5,COKE,0.11939713
10,2,0.5,SR,0.17222642
10,2,0.5,DR,0.197776761
10,2,0.5,ACW,0.371016467
10,2,0.5,COKE,0.107016589
10,2,0.5,SR,0.148063455
10,2,0.5,DR,0.242407649
10,2,0.5,ACW,0.385978091
10,2,0.5,COKE,0.168183026
10,2,0.5,SR,0.145376299
10,2,0.5,DR,0.230786699
10,2,0.5,ACW,22.11225885
10,2,0.5,COKE,0.105638147
10,2,0.5,SR,0.220088592
10,2,0.5,DR,0.206032895
10,2,0.5,ACW,0.452684829
10,2,0.5,COKE,0.125333464
10,2,0.5,SR,0.181627638
10,2,0.5,DR,0.271256231
10,2,0.5,ACW,0.260065635
10,2,0.5,COKE,0.140794857
10,2,0.5,SR,0.15176794
10,2,0.5,DR,0.222178594
10,2,0.5,ACW,0.275653131
10,2,0.5,COKE,0.119889705
10,2,0.5,SR,0.213177156
10,2,0.5,DR,0.201593725
10,2,0.5,ACW,0.352171519
10,2,0.5,COKE,0.12862756
10,2,0.5,SR,0.156349711
10,2,0.5,DR,0.217508102
10,2,0.5,ACW,0.49978889
10,2,0.5,COKE,0.127933379
10,2,0.5,SR,0.162272385
10,2,0.5,DR,0.167440218
10,2,0.5,ACW,0.222217586
10,2,0.5,COKE,0.120053773
10,2,0.5,SR,0.243565204
10,2,0.5,DR,0.223551357
10,2,0.5,ACW,0.184236626
